brand,os,price,ram,storage,battery,camera_mp,promo,sentiment,quarter,sales_volume,revenue
Xiaomi,Android,243.44,6,64,3119,64,1,1.3654183407376688,2,2558,622952.3901995211
Apple,iOS,887.66,6,256,4079,16,0,-0.09455103044353139,1,3114,2764757.75407006
Xiaomi,Android,140.42,6,128,4309,64,0,1.342178934916486,1,2709,380538.3109419834
Xiaomi,Android,228.1,12,64,3128,16,1,0.12402936175168316,4,2493,568841.6370776894
Samsung,Android,100.0,12,128,5205,108,0,0.2559090488514526,2,3529,352993.17212283495
Apple,iOS,923.13,2,64,4664,108,0,0.9503477404275608,4,3454,3188546.181169114
OnePlus,Android,100.0,8,64,3268,16,0,-0.19143661256009895,3,1817,181700.87504834743
Samsung,Android,576.01,6,32,3146,8,0,-1.2147294326374038,1,2265,1304821.9000321086
Samsung,Android,127.11,12,128,3714,108,0,1.6614678366691877,3,3550,451308.14454127033
OnePlus,Android,136.04,2,64,4138,108,1,0.0806099931856023,2,2286,311047.04675061925
Xiaomi,Android,244.97,8,64,5048,12,0,0.6153371413761288,2,2450,600307.8981569236
Xiaomi,Android,139.64,4,64,3976,16,0,-0.19835921067804438,3,2277,318013.66845287604
OnePlus,Android,100.0,6,128,5349,16,0,-0.18018156327033408,1,1876,187699.73362274357
Samsung,Android,383.34,6,128,4490,12,0,-1.2757731393148912,2,2571,985604.0503592672
Apple,iOS,1029.87,3,64,3724,16,0,0.5719701683391512,1,2828,2913297.0359938415
Samsung,Android,483.37,4,64,4974,108,0,-0.8133885392814707,2,3170,1532367.7232356619
Samsung,Android,428.84,4,64,5286,48,1,-1.1122058211075025,2,3064,1314019.6485983953
Samsung,Android,100.0,12,128,3598,16,1,0.975653798152263,4,3200,320008.0656031237
Apple,iOS,855.48,6,128,4090,64,1,0.8202532507980613,1,3544,3032496.79394021
Apple,iOS,1053.85,4,256,3865,16,0,-2.074080750615848,2,2853,3007349.5536942435
Xiaomi,Android,100.0,3,128,3314,48,0,-0.014435478347116941,2,2489,248924.11164526915
OnePlus,Android,720.12,3,128,4271,16,1,-0.2832287419615139,4,1648,1186956.0113993653
Xiaomi,Android,100.0,6,32,3084,12,0,0.6723710196709654,3,2342,234288.0468734415
Apple,iOS,810.39,6,64,5186,16,0,-1.5410198964026438,3,3095,2508486.582606144
OnePlus,Android,100.0,6,128,4517,64,0,-2.085370541206638,4,1766,176641.46510832905
OnePlus,Android,171.06,6,32,3088,16,0,-0.01941641843247928,1,1463,250380.73113278105
OnePlus,Android,459.58,3,128,3717,64,0,-0.07263345828699384,4,1625,746998.3851557492
Apple,iOS,495.3,4,128,4696,8,0,0.5985492431624022,2,3092,1531507.8412854804
Apple,iOS,1017.21,6,64,4706,64,0,-0.1434079966945483,2,3200,3255502.7485757084
Xiaomi,Android,274.39,6,128,4292,48,1,-0.5854209122904813,3,2770,760089.6278638868
Samsung,Android,660.5,12,128,4184,16,1,0.4917765263340029,1,3064,2024125.1380427363
Samsung,Android,100.0,8,128,3543,8,0,0.9774739999614781,3,2866,286642.13737390673
Xiaomi,Android,456.61,8,128,4400,16,1,0.23217928382569913,3,2366,1080666.4159967464
Xiaomi,Android,100.0,2,128,4497,108,1,-0.07029139998800298,4,3073,307302.9854052783
Samsung,Android,101.9,4,128,4740,64,1,-1.7358918262580079,2,3287,334985.0625346093
Xiaomi,Android,308.41,3,128,4163,64,0,-1.3104631879337514,1,2374,732285.3631830874
OnePlus,Android,153.16,6,64,3119,8,0,0.30378024003451876,1,1452,222523.34776809
Xiaomi,Android,229.47,8,32,5017,48,0,-0.18058979474620715,3,2475,567975.5967946697
Xiaomi,Android,537.1,4,128,3367,8,0,1.5167993360401737,1,2126,1142384.2435689887
Apple,iOS,922.09,6,128,3295,16,0,1.2922458831548107,4,3106,2864630.279575373
Apple,iOS,701.35,6,128,3644,64,0,1.7954873629768249,4,3478,2439741.4894598243
Apple,iOS,891.85,6,64,3248,64,1,0.39272573699621927,4,3479,3103498.1604335294
Apple,iOS,1076.46,3,256,3314,12,0,0.4676385663807686,1,2786,2999895.2078164513
Samsung,Android,110.71,8,128,5075,48,0,0.2683988596218609,2,3059,338665.64084581926
Apple,iOS,1072.89,6,128,3167,64,0,1.273522794304843,3,2972,3189700.7320430833
Apple,iOS,418.57,8,256,5048,48,0,-0.4292310366583807,2,3652,1528969.6378423558
Samsung,Android,100.0,6,64,3883,16,0,-2.0592376505028547,2,2582,258242.97508177432
Apple,iOS,756.29,8,128,3950,64,0,-0.3224599248680109,3,3153,2384680.3650905257
Samsung,Android,100.0,3,64,3111,16,0,0.923678942498893,1,2862,286295.35803267517
Xiaomi,Android,100.0,8,32,4826,64,1,0.16101549640009255,4,2962,296211.2087708193
Samsung,Android,519.05,8,64,5404,108,0,1.6000462018621546,4,3330,1728544.3990747917
Xiaomi,Android,510.41,8,256,4377,64,0,0.8184266601018806,2,2639,1347316.4299203795
Apple,iOS,900.58,8,64,5062,12,0,1.712295284694428,1,3142,2830058.710582847
Apple,iOS,419.02,4,256,3269,64,0,-0.0215668154884143,1,3376,1414929.1393787717
Samsung,Android,100.0,4,256,3467,48,0,-1.0008417358589414,4,2981,298137.5024221344
OnePlus,Android,545.08,6,64,4186,64,1,1.978379075919161,1,1879,1024471.7675637964
OnePlus,Android,267.97,6,256,3321,48,0,1.2350003670659164,3,1716,459886.2661670351
Samsung,Android,100.0,4,64,4604,12,0,-0.876318380547652,4,2828,282831.83983715344
OnePlus,Android,543.29,3,128,3245,8,0,-1.242451134350375,1,1299,706024.1557185996
Samsung,Android,100.0,8,128,4790,64,0,-1.6475038291177622,4,3406,340684.2736371096
Xiaomi,Android,313.27,12,256,5463,8,0,0.3625106384864715,1,2622,821389.445283892
OnePlus,Android,430.3,6,128,4890,16,0,1.0240620048788691,3,1794,772346.8044154672
Xiaomi,Android,331.57,12,64,5249,108,0,0.9513535030164579,3,3073,1019189.5750438605
OnePlus,Android,246.16,6,128,3182,16,0,-0.05178541308297068,4,1637,403079.4524388202
Xiaomi,Android,100.0,8,128,4530,16,0,1.4258264613130538,3,2439,243968.81054871329
Samsung,Android,737.61,4,64,3940,12,0,0.22440400890550274,4,2496,1841700.6050939113
Samsung,Android,493.85,8,128,4673,48,1,-0.11678408572238198,4,3258,1609248.0508465052
Samsung,Android,526.03,3,128,3918,64,0,0.4379402343101718,4,2986,1571002.060351324
OnePlus,Android,285.86,3,64,3580,48,1,0.07247556752925,3,1992,569597.2633898861
Samsung,Android,100.0,4,256,4129,8,0,-0.27175466791801617,1,2830,283015.98480845947
Apple,iOS,1160.16,8,64,5426,48,0,1.739070238693987,2,3247,3767059.652823733
Samsung,Android,100.0,4,128,5007,48,0,2.2315060943912,3,3315,331563.3649212803
Apple,iOS,245.28,4,128,4199,16,0,0.7322774553179215,4,3358,823861.1349260303
OnePlus,Android,305.42,6,32,4715,64,0,-0.6233250979726,3,1718,524846.9089662476
Xiaomi,Android,100.0,12,64,5493,48,0,-0.5048075564843136,4,2915,291599.3368989128
Samsung,Android,317.45,3,64,4984,48,1,-0.5081941648838711,1,3197,1014898.9082729875
OnePlus,Android,672.31,3,32,4449,108,1,0.8015581742571563,2,2135,1435384.0879452166
Apple,iOS,1346.75,3,64,4958,16,0,-0.6138719854492841,2,2852,3841504.8713229517
Samsung,Android,892.95,3,128,3791,64,0,1.9721040788051036,4,2599,2320863.9070059992
Samsung,Android,333.43,3,32,4921,64,0,0.9340154367253002,2,3035,1012038.1801926987
Xiaomi,Android,100.0,2,256,5196,8,0,1.1781366384763714,2,2418,241862.30373611298
OnePlus,Android,439.69,8,64,5487,16,1,0.9965000652290501,3,1872,823134.4106521902
Samsung,Android,237.57,4,32,4987,64,1,0.9539254256097871,2,3283,780011.4286689969
OnePlus,Android,353.92,6,64,4021,12,1,-1.9508473190115763,1,1708,604829.6636935361
Xiaomi,Android,243.71,4,32,3737,48,0,-0.025359007031369254,3,2440,594739.1882948867
OnePlus,Android,532.18,6,128,3739,64,0,1.0637485748437843,2,1644,875392.5772682196
Xiaomi,Android,357.51,6,32,3310,16,0,-0.06390313605294856,3,2024,723636.2328129762
Apple,iOS,383.29,6,128,4008,48,0,1.195664870895641,4,3426,1313287.195526547
OnePlus,Android,437.74,8,256,4519,108,0,1.0830714105241273,2,2176,952651.1932141331
Apple,iOS,1500.0,8,128,5342,12,0,0.41412120764061877,1,2775,4163973.35349087
Xiaomi,Android,100.0,8,64,3387,12,0,-0.1705490728576534,3,2461,246161.12880679552
Apple,iOS,1297.74,12,64,4724,16,1,-0.10220927449396547,1,3283,4260679.58306463
Samsung,Android,100.0,4,64,4124,12,1,-0.5130314821801238,3,3092,309216.8658374015
Apple,iOS,1370.85,8,64,4344,12,0,-1.563927717861229,1,2632,3608122.2867568494
Apple,iOS,132.21,6,128,3367,64,0,-0.538409526496282,4,3611,477420.337510947
Samsung,Android,611.35,6,64,3660,12,1,-2.021266468596927,3,2602,1591218.3480287874
Apple,iOS,1298.82,6,128,4151,8,0,-1.2854092463305462,3,2740,3558993.5997559037
Xiaomi,Android,100.0,8,128,5494,8,0,0.3200085517658667,3,2822,282206.65527684614
Samsung,Android,122.9,4,128,4421,108,0,1.2410942380248016,4,3359,412919.36031070625
Xiaomi,Android,100.0,3,128,3322,64,1,1.7921732894957627,2,2838,283800.48682729295
OnePlus,Android,100.0,6,64,4948,16,1,1.0539887918519086,4,2136,213694.93424505257
OnePlus,Android,247.06,8,32,5322,48,0,0.000309315169626622,2,1975,488018.302427742
Samsung,Android,100.0,12,128,3306,16,0,1.0462780127177047,2,3063,306394.8904307198
Apple,iOS,1351.77,3,256,4298,16,0,0.6372790224822711,2,2698,3647793.5414570495
Samsung,Android,870.32,3,256,3871,64,0,0.5785542232603268,3,2685,2336959.9794173664
Xiaomi,Android,160.42,8,64,4251,48,1,0.6813064613122654,4,2870,460432.9208139599
Samsung,Android,487.96,6,64,4447,64,0,-0.10652522923874783,2,2825,1378555.9577823398
Apple,iOS,1500.0,4,128,4718,16,0,-0.6730670683542538,2,2595,3892700.4656194565
Xiaomi,Android,389.18,6,64,3968,16,0,0.01564769420398378,1,2288,890609.9165145814
OnePlus,Android,373.55,6,64,5484,16,1,-0.04659047320829736,3,1744,651784.699477873
Xiaomi,Android,100.0,12,64,3009,16,1,-0.3012459001590448,1,2583,258306.74336503434
Samsung,Android,524.9,8,64,4980,12,0,-0.18201551706102778,3,2656,1394377.8685149397
OnePlus,Android,348.86,3,256,4994,48,0,-0.29533844249082997,4,1923,671135.5621111079
OnePlus,Android,451.53,12,64,3014,64,0,0.3609280854105984,2,1556,702869.7079595757
Apple,iOS,1118.93,12,128,3569,48,0,1.3735186548805167,4,3326,3722413.400180794
Xiaomi,Android,100.0,8,128,4030,48,0,-2.4215042311863146,1,2452,245252.31064960075
Samsung,Android,229.8,3,64,4958,108,0,1.1287612239686462,4,3393,779856.9564553958
Xiaomi,Android,175.67,12,128,5297,16,1,-0.8639722314781145,1,2828,496848.76634999254
Apple,iOS,1241.38,8,128,5138,64,0,-0.6514204188993276,4,3170,3936293.334501445
Xiaomi,Android,150.62,4,64,4813,108,0,0.1603155682431401,4,2781,418949.25121760037
Samsung,Android,131.53,2,128,4644,64,1,-0.7549698852319958,4,3193,420083.6641097917
Samsung,Android,279.53,8,256,3340,64,1,-0.14593050114397993,3,3417,955239.119867516
Apple,iOS,1294.68,6,256,4228,16,0,-1.6395501500141019,2,2759,3573097.6749885995
OnePlus,Android,461.64,8,64,4598,64,0,-0.1298737040743677,2,1892,873569.9719037743
Samsung,Android,100.0,8,64,5265,48,0,-0.44235003467111306,3,3279,327983.763308163
OnePlus,Android,100.0,8,256,5285,48,0,0.21875133241926462,2,2118,211871.19124516085
Apple,iOS,648.52,12,256,4018,48,0,1.1660917645396707,2,3424,2221032.706386388
Xiaomi,Android,100.0,2,64,5352,48,0,-0.11537363153501445,4,2636,263695.9083994615
Apple,iOS,811.19,6,128,4128,64,1,0.3085951676098503,4,3447,2796613.5476281606
Apple,iOS,383.55,6,32,4125,16,0,-0.0020498127759394215,1,3217,1234226.8969769757
Apple,iOS,1311.46,6,128,3334,16,0,0.8785588040109642,3,2718,3565226.2953226804
Apple,iOS,255.03,6,64,3610,48,0,0.2417704872475942,4,3624,924441.7055170445
Xiaomi,Android,120.4,6,256,5056,48,1,-0.7971501426032249,1,2797,336774.5724324131
Xiaomi,Android,155.25,12,32,5278,64,0,-0.13973326388212243,1,3022,469180.73124749155
Samsung,Android,354.06,4,32,5494,108,0,-0.5505412837906661,1,3100,1097774.4919845324
OnePlus,Android,418.97,12,64,3107,16,0,-2.22695373915663,1,1649,691285.6277847481
OnePlus,Android,100.0,6,32,3543,64,0,0.7785148049367516,3,1933,193352.44903446868
Apple,iOS,636.16,6,128,4673,48,0,-0.7675433758778555,1,3234,2057678.314941293
Xiaomi,Android,100.0,6,64,4688,108,1,-1.3208874796599568,4,3081,308120.3860778823
Apple,iOS,804.36,6,64,3505,64,0,0.3248761209698765,2,3200,2574074.9168040664
Samsung,Android,700.29,3,64,3016,48,0,-1.4961634136070765,3,2338,1637648.6363029056
Apple,iOS,950.26,8,128,4651,16,1,1.507751507945671,3,3398,3229789.394124487
OnePlus,Android,333.06,8,256,3684,12,0,-0.5214010264442706,2,1519,506167.72390181274
OnePlus,Android,210.05,8,256,3651,12,1,0.2400413876089237,1,1820,382482.15997503506
Xiaomi,Android,100.0,12,64,3164,48,0,-0.9815897207558789,2,2681,268153.1841068731
OnePlus,Android,398.04,4,64,4297,108,1,-0.6570939103874727,4,2037,810851.0514161661
Xiaomi,Android,344.41,6,64,4538,48,0,-1.2258306613213117,4,2446,842572.0340991813
Samsung,Android,599.6,12,64,3900,64,0,-0.7217351961389874,2,3054,1831392.3459009824
Apple,iOS,828.37,8,64,3916,64,0,-1.516410660754228,1,3032,2512334.071719467
OnePlus,Android,100.0,8,128,5300,48,0,-1.0814590702112945,3,1949,194977.95094701342
Xiaomi,Android,383.2,6,128,4743,12,0,-0.019213646367009278,4,2240,858611.5551784758
OnePlus,Android,449.22,8,64,4099,12,0,0.3222072636981806,2,1632,733283.6195839569
Apple,iOS,1200.89,8,128,3283,16,1,-0.13878184335042867,1,3076,3695135.833066707
OnePlus,Android,741.63,4,256,4844,64,0,-0.1440979334548589,3,1686,1250984.5057664139
OnePlus,Android,100.0,8,64,5063,64,0,-1.2752454673681097,1,2087,208794.74571266572
Xiaomi,Android,100.0,12,128,4554,16,1,-0.30327332245536753,4,2900,290011.96191447246
Apple,iOS,444.47,4,128,3366,16,1,-0.6478043678861966,1,3224,1433303.3747321947
Samsung,Android,803.45,2,128,5334,16,1,-0.17804814604817612,2,2844,2285236.0443014484
Xiaomi,Android,187.49,8,128,3677,12,1,-0.01748464149501632,3,2558,479761.6517521015
OnePlus,Android,915.61,2,64,4356,12,0,-0.12346545376243015,2,1293,1184664.5569136012
Xiaomi,Android,100.0,12,128,4558,12,0,0.9827664728683249,4,2435,243595.43979398685
Xiaomi,Android,223.36,6,128,3041,16,0,1.509480198314607,2,2186,488335.66944583255
OnePlus,Android,181.77,3,64,4061,12,0,0.535964270427559,4,1505,273638.37790696335
Samsung,Android,938.68,12,64,4010,16,0,1.4969904970247194,2,2612,2452620.5879940996
Apple,iOS,940.93,6,64,3160,48,0,1.136950074725536,1,2920,2748144.3838301226
Apple,iOS,1112.67,4,64,4189,8,0,-0.43591405729956817,2,2773,3086354.459331578
OnePlus,Android,100.0,6,64,3941,48,0,-0.19011161719258576,2,1816,181671.50042500597
Samsung,Android,511.35,6,64,4240,12,0,-0.7455416000893712,2,2597,1328160.0430263844
Samsung,Android,100.0,4,64,4395,108,0,0.19083596384853357,1,3511,351147.6430262585
Samsung,Android,100.0,8,64,5308,108,0,-0.8328738365224929,3,3361,336198.9856236367
OnePlus,Android,453.67,6,64,3826,48,0,1.6278786109198733,2,1738,788663.0577054988
Apple,iOS,1500.0,3,64,3959,108,1,-0.257469608575922,1,3345,5018191.417118824
Apple,iOS,217.72,2,256,3081,16,0,-0.08356139314828546,2,3190,694676.7332637975
Samsung,Android,371.26,6,128,3513,12,0,0.8236096027298797,1,2656,986114.8865084342
Xiaomi,Android,267.98,4,64,4733,8,0,1.6243125419187334,2,2410,645886.2726178264
Samsung,Android,232.48,6,256,3685,48,0,0.18442342112453017,3,3058,711102.1920518967
Xiaomi,Android,108.0,6,128,3982,16,1,-0.816566931864916,4,2673,288789.26044974424
Samsung,Android,420.27,2,64,4529,108,0,0.7594867878007212,4,3315,1393277.2680684202
OnePlus,Android,241.74,2,128,3659,48,0,-1.6314479053743183,4,1509,364908.0281675171
OnePlus,Android,990.74,6,64,4637,64,0,-1.3460044771175332,4,1500,1486477.2938907852
OnePlus,Android,100.0,6,128,5206,48,0,-0.2306855580867853,4,1862,186203.73245098421
Samsung,Android,510.74,3,64,4385,108,0,-2.1370644240880483,4,2841,1451348.9688984067
OnePlus,Android,100.0,12,64,3787,16,0,0.2619485418918083,4,1731,173186.83648265817
Apple,iOS,1013.9,3,128,4948,64,0,1.7241183849758055,1,3331,3377863.1272832477
Apple,iOS,1021.23,12,64,5242,48,1,0.7424154006604582,2,3638,3715893.1061186483
OnePlus,Android,100.0,6,64,5102,64,0,-0.1669350543983701,2,1979,197948.78042504637
OnePlus,Android,317.46,12,32,5198,16,1,-2.964566384816968,3,1946,617968.8813549166
Xiaomi,Android,100.0,3,256,3501,12,0,2.39534443410562,1,2364,236433.04588126348
Apple,iOS,758.97,6,128,5012,16,0,1.6133811048096596,2,3217,2441852.0624314696
OnePlus,Android,248.07,6,64,3705,64,1,-0.05781596334284114,2,1847,458350.9109929752
Xiaomi,Android,156.63,6,64,3276,48,1,1.2390365926043918,2,2895,453510.29901628284
Samsung,Android,430.83,4,256,4140,64,1,0.2186793944754372,4,3257,1403339.127262648
Apple,iOS,830.42,3,64,3346,16,0,-0.023539990157896894,4,2919,2424069.1767224288
Apple,iOS,993.14,6,64,4327,64,0,1.3629460631718362,3,3360,3337440.1832975503
OnePlus,Android,100.0,4,128,4058,48,0,0.8047853042775793,4,1909,190938.61497855556
Xiaomi,Android,212.94,3,64,3380,16,0,-1.0756098839734214,3,2004,426918.04834062315
Xiaomi,Android,100.0,12,64,4080,108,0,-1.1132225909648439,1,3060,306024.71358493506
OnePlus,Android,401.65,8,128,4640,8,0,1.0351461561034292,2,1677,673609.5398559975
OnePlus,Android,100.0,12,128,3219,64,1,0.659953018688041,1,2374,237460.40022953402
OnePlus,Android,546.91,3,128,3415,8,0,1.428500499804823,4,1446,790896.0466661005
Apple,iOS,1412.43,8,256,3522,8,1,-0.3058989828723583,2,2913,4114600.933904934
Apple,iOS,222.26,6,64,5198,64,0,0.034005588082296576,4,3572,793961.4153370408
Xiaomi,Android,331.36,8,128,4830,48,0,-0.6749913099880899,3,2489,824967.8135619183
Xiaomi,Android,100.0,8,64,4059,64,1,0.8843603051246332,3,2863,286394.9892121573
OnePlus,Android,100.0,8,256,3174,16,1,-1.114480191238373,3,2034,203428.20118597182
Apple,iOS,848.96,12,128,4480,64,0,0.8224198952736091,3,3470,2945883.576474648
Samsung,Android,261.8,6,64,3127,12,0,-0.006517414470083433,4,2516,658826.8698321697
Samsung,Android,230.59,3,32,3987,16,0,-1.3051394937390508,4,2648,610660.9102699623
OnePlus,Android,100.0,2,128,5313,108,0,0.7031707064701076,1,2311,231112.23635776268
Xiaomi,Android,123.56,6,128,4001,48,1,0.9576152586862193,4,2841,351134.80357561185
Apple,iOS,1207.33,12,64,3842,16,0,1.6990449866852613,2,2973,3590230.337634259
Xiaomi,Android,100.0,2,64,4588,12,0,-0.3708785171891615,1,2346,234608.8080194204
Xiaomi,Android,100.0,6,128,5069,64,0,-1.546996667944975,1,2705,270526.0777161524
Samsung,Android,100.0,6,128,4741,48,1,-0.4066888698088336,3,3445,344593.05888142064
OnePlus,Android,100.0,6,32,4138,48,0,-1.107841787138426,1,1754,175453.67965320678
Xiaomi,Android,100.0,12,256,3453,8,1,0.9469531002394159,4,2644,264487.89682190976
Apple,iOS,712.12,6,128,3504,108,1,1.7773422532100214,1,3773,2686858.675340026
Apple,iOS,376.79,6,64,4697,16,0,1.3278890796737721,2,3420,1288847.9892168327
Apple,iOS,115.84,6,128,4487,48,0,0.6540663461124508,2,3513,407002.4098207519
Xiaomi,Android,310.14,6,128,5494,48,0,-0.3896531409022785,2,2652,822565.4910608724
Samsung,Android,265.75,6,32,4800,108,0,-0.7058447514671461,3,3236,860073.8592270325
Samsung,Android,100.0,4,64,4759,8,0,1.935787059812025,1,2882,288239.05180527706
Xiaomi,Android,356.92,8,64,4688,16,0,-0.7120622337148926,2,2068,738157.0901310584
Apple,iOS,1046.62,4,128,4318,48,1,0.6586171691017203,1,3360,3517523.3404322383
Samsung,Android,415.93,6,64,3777,48,0,0.37128177495757586,1,2762,1148812.1141327017
OnePlus,Android,607.6,2,64,3859,48,0,1.2256599081264363,2,1673,1017095.2998296205
Xiaomi,Android,100.0,3,64,3429,48,0,-0.12614167962270417,2,2485,248507.08034045456
Samsung,Android,131.36,4,128,3683,16,0,1.7681229263845535,1,2732,358957.2856903947
Xiaomi,Android,653.29,6,64,3354,64,0,2.109694026292603,4,2496,1630793.1944137362
OnePlus,Android,100.0,6,32,5386,64,0,0.33156663435735856,1,2195,219579.95382350145
Samsung,Android,848.21,6,64,5389,108,1,0.2365356939214955,2,3308,2805938.687397911
Xiaomi,Android,588.56,6,64,4907,108,0,0.6713903526211947,3,2607,1534902.0060256433
Apple,iOS,1296.7,12,256,3594,108,0,-0.948691202361331,3,3336,4326487.513467107
OnePlus,Android,487.43,12,128,4935,64,0,-0.11068803719720217,1,1875,914415.3603403071
OnePlus,Android,208.47,8,128,5308,108,0,1.381603501781544,2,2340,487982.9666496427
Xiaomi,Android,100.0,6,64,3888,8,1,-0.3652843158149106,4,2573,257350.21825689363
OnePlus,Android,1132.15,6,128,3379,48,1,-0.17198769942222275,3,1471,1666277.7274457277
Apple,iOS,1074.45,4,64,4133,64,0,-0.02017531169288903,1,3166,3401983.230831493
Xiaomi,Android,104.87,12,64,4061,108,0,0.6819558713617342,3,3154,330876.3573473628
OnePlus,Android,222.7,6,64,4212,48,1,1.6869375044595738,2,2145,477738.7454767155
OnePlus,Android,100.0,3,64,4495,12,1,0.7797605847603627,1,1874,187438.16880322108
Xiaomi,Android,100.0,6,128,3345,48,1,0.37925368085942046,3,2586,258612.9139733668
Apple,iOS,1234.18,8,256,5022,12,0,1.5746613997110308,4,2877,3551004.3905331152
Samsung,Android,648.44,4,64,4628,48,0,0.9629339358538905,3,2826,1832680.9450056779
Apple,iOS,1500.0,8,32,3708,48,0,-1.4276315688509178,3,2709,4063551.35527862
Apple,iOS,823.22,4,128,3208,48,0,2.3322807627847513,4,3178,2616310.0921264743
Xiaomi,Android,100.0,6,64,3177,12,0,0.4323534171511313,2,2288,228882.7143714828
Samsung,Android,100.0,6,128,4524,48,0,0.3892995862588766,4,3233,323369.7324576065
Apple,iOS,302.72,12,256,3371,16,0,-0.806024122088647,3,3332,1008799.9428314475
Apple,iOS,1226.1,4,128,3682,64,1,0.5498572191028698,4,3265,4003761.6258804537
Samsung,Android,922.12,12,128,4852,16,1,0.31602690372693637,4,2868,2644854.587562964
OnePlus,Android,406.51,3,128,4476,48,0,1.5493192818057706,4,1737,706181.7132433413
Xiaomi,Android,110.56,4,64,4658,64,0,0.6188318467947811,4,2515,278082.69945043017
OnePlus,Android,273.18,3,256,4427,48,0,1.8697293632216525,2,1952,533324.8293312932
Samsung,Android,414.27,12,128,4418,12,1,0.4196437421739483,1,3077,1274812.1482622519
Samsung,Android,459.44,6,32,4682,16,0,-0.9106925114980597,3,2763,1269592.2578109077
Apple,iOS,727.94,8,64,4941,48,0,0.03897112531001422,1,3425,2493565.794896638
Apple,iOS,1500.0,6,128,4881,12,1,-0.20527294641358487,1,3062,4593556.252123045
Apple,iOS,873.27,8,32,4724,48,0,1.0616808488483571,2,3270,2856170.389762374
Apple,iOS,1033.89,6,32,4263,8,1,-0.24875676920769937,1,3054,3158058.7230606535
Apple,iOS,1500.0,8,64,4921,48,1,1.2290882522949644,3,3250,4875427.279292398
Apple,iOS,793.06,4,128,3690,48,1,-0.9590779258828945,1,3293,2612218.281852244
Xiaomi,Android,100.0,3,64,4981,12,0,-2.065274297458198,3,2512,251289.875369579
Xiaomi,Android,100.0,8,64,4770,16,0,-1.2719571068735451,4,2504,250442.66597257697
OnePlus,Android,100.0,12,128,4396,12,0,-0.43740992762641545,2,1857,185781.39421328084
OnePlus,Android,709.06,8,256,5217,16,0,1.2195535595848135,3,1851,1313097.5161872942
Xiaomi,Android,100.0,4,64,4667,48,0,0.9558026707414893,3,2602,260224.10139732188
OnePlus,Android,310.85,6,64,4157,48,0,0.8438039431844434,3,1784,554638.2555919571
Xiaomi,Android,224.81,6,128,4665,48,0,1.2298818462402767,4,2431,546521.2873314122
Samsung,Android,130.54,8,128,4472,64,1,2.193144574626354,3,3554,464034.77061579324
Apple,iOS,100.0,4,64,5056,16,0,0.4504617431920696,3,3417,341788.8294647694
Samsung,Android,100.0,8,128,3849,64,0,0.5250486664400338,3,3085,308537.1463594799
Apple,iOS,529.1,6,32,3877,48,1,-0.2927658675228466,1,3642,1927192.6860660391
Xiaomi,Android,240.94,6,128,3155,48,0,0.11567361239353575,2,2633,634410.1041706948
Samsung,Android,762.06,3,256,3726,16,0,0.48653832598583224,1,2544,1938982.8986655883
OnePlus,Android,371.77,8,128,3543,64,1,0.3376639936432341,1,2094,778509.5215729559
OnePlus,Android,100.0,2,64,3533,64,1,0.3162976237247731,2,2031,203105.7634221625
Xiaomi,Android,196.08,6,128,4518,12,0,0.0338794045681714,2,2399,470492.2316582338
Xiaomi,Android,160.58,4,64,4820,108,0,-0.7930162656870993,1,2718,436554.29388099065
OnePlus,Android,288.39,6,256,5488,48,1,-0.2621704370825809,4,2306,665144.1015659673
Xiaomi,Android,203.2,4,128,4610,108,0,2.0278080270210506,4,3010,611799.440503867
Xiaomi,Android,100.0,6,128,4473,16,1,1.6937592132657262,2,2869,286982.8909353192
Apple,iOS,570.7,8,64,5470,12,0,0.6759466689945814,1,3332,1901938.4475177047
Apple,iOS,608.54,8,128,4426,48,0,-0.8160637573026742,2,3353,2040812.4557819162
Apple,iOS,1213.73,8,64,4534,8,0,0.4709107479718175,4,2799,3398192.559298764
Apple,iOS,1323.45,6,32,4199,64,1,1.4696747224948015,4,3404,4505053.363973345
Samsung,Android,489.51,3,256,3059,16,1,-0.23882037049138166,4,2964,1450911.4108184057
Samsung,Android,610.46,8,256,4603,8,0,0.711901547932619,4,2865,1749028.0779055401
Apple,iOS,100.0,8,64,4508,48,1,0.13541022475122927,4,3750,375022.8082651484
Apple,iOS,922.44,4,128,4237,48,0,0.024477968595076054,2,3120,2878806.891215167
Apple,iOS,1067.77,4,128,4682,8,0,-1.3530517757399212,3,2775,2963514.7650080966
Xiaomi,Android,232.76,4,256,3776,64,1,-1.8754213984352608,2,2460,572768.054522313
Apple,iOS,1053.31,4,64,5409,16,0,-1.43606992285352,2,2985,3144140.264816293
Samsung,Android,667.9,8,256,3764,108,0,-0.8100653015267859,1,3174,2120559.9878774905
OnePlus,Android,155.41,8,256,4147,48,0,1.4645379897484432,1,2188,340153.1749065239
Samsung,Android,256.09,6,64,3349,108,1,0.7164507808288902,2,3392,868823.3255091028
Samsung,Android,568.04,12,32,5197,16,0,-0.92599638657448,2,2797,1589105.7032800273
Apple,iOS,1500.0,6,128,5228,64,1,-1.2610182483132544,1,3018,4527719.415647902
Xiaomi,Android,100.0,4,64,3091,48,0,0.04543343723071521,1,2510,251021.94875745208
Samsung,Android,100.0,6,32,4655,8,0,-0.9748568025394921,2,2894,289489.1611170055
